X,Y,bio_9,bio_8,bio_7,bio_6,bio_5,bio_4,bio_3,bio_2,bio_19,bio_18,bio_17,bio_16,bio_15,bio_14,bio_13,bio_12,bio_11,bio_10,bio_1,sp
-64.58103,44.07731,16.89070,0.03148,32.26670,-8.66667,23.60000,811.34300,30.74780,9.92130,406.00000,275.00000,275.00000,443.00000,19.43560,83.00000,161.00000,1414.00000,-2.82222,16.89070,7.09306,native
-65.98418,43.74270,15.55830,0.57738,27.90710,-7.02143,20.88570,732.29100,28.67720,8.00298,359.00000,267.00000,267.00000,394.00000,15.77620,84.00000,134.00000,1277.00000,-2.18095,15.55830,6.92113,native
-65.35118,43.63211,15.58840,0.41667,29.08700,-7.66087,21.42610,738.57600,31.17340,9.06739,418.00000,284.00000,284.00000,458.00000,19.39030,90.00000,158.00000,1439.00000,-2.32609,15.58840,6.81812,native
-64.56483,45.60881,16.48580,-2.54417,34.62500,-11.75000,22.87500,905.21200,27.15280,9.40167,338.00000,279.00000,279.00000,372.00000,12.30200,86.00000,128.00000,1273.00000,-5.62083,16.48580,5.65375,native
-63.82593,45.87689,17.30000,2.61863,36.49410,-12.22940,24.26470,952.80400,27.03900,9.86765,289.00000,245.00000,245.00000,318.00000,11.38630,79.00000,108.00000,1114.00000,-6.00490,17.30000,5.87745,native
-65.91574,44.58332,16.42780,-0.93889,31.80000,-9.30000,22.50000,830.31100,28.71240,9.13056,367.00000,252.00000,252.00000,396.00000,17.18220,77.00000,136.00000,1274.00000,-3.83889,16.42780,6.48750,native
-62.32594,44.91925,16.37920,-0.79653,33.72920,-10.33330,23.39580,855.84000,27.80320,9.37778,392.00000,346.00000,337.00000,467.00000,13.96210,109.00000,165.00000,1564.00000,-4.07569,16.84440,6.25764,native
-66.35741,44.26306,15.36110,0.51389,28.45000,-7.45000,21.00000,729.90400,28.69560,8.16389,347.00000,250.00000,247.00000,379.00000,17.17380,78.00000,135.00000,1213.00000,-2.20833,15.45420,6.73472,native
-65.56078,43.56908,15.19540,0.39815,28.33890,-7.67778,20.66110,725.37700,30.54790,8.65694,387.00000,274.00000,274.00000,417.00000,17.40450,86.00000,141.00000,1336.00000,-2.40648,15.19540,6.67523,native
-64.35905,45.18291,17.48890,-1.33704,34.50000,-10.25560,24.24440,898.19100,28.18840,9.72500,311.00000,239.00000,239.00000,336.00000,12.88290,78.00000,117.00000,1154.00000,-4.45741,17.48890,6.65509,native
-64.61754,45.19964,17.05760,-1.84697,34.51360,-10.79550,23.71820,898.58600,27.88860,9.62538,328.00000,266.00000,266.00000,356.00000,12.59410,86.00000,125.00000,1202.00000,-4.93030,17.05760,6.19943,native
-67.24800,44.95200,17.72930,-3.35333,38.64000,-13.52000,25.12000,970.39000,28.88030,11.15930,301.00000,247.00000,247.00000,337.00000,12.94390,79.00000,117.00000,1164.00000,-6.31733,17.72930,6.10267,native
-70.67025,43.41327,18.62670,3.40000,38.73200,-11.39200,27.34000,952.75000,31.12330,12.05470,285.00000,260.00000,257.00000,340.00000,13.05300,85.00000,127.00000,1163.00000,-4.16267,19.49930,7.86567,native
-66.15000,48.22700,-6.81733,14.59400,39.98400,-18.84000,21.14400,1085.10000,23.65200,9.45700,275.00000,340.00000,231.00000,340.00000,14.98800,69.00000,121.00000,1187.00000,-12.35070,14.59400,1.36283,native
-73.55277,41.09666,-0.49067,9.51933,35.42800,-6.60000,28.82800,898.99000,30.50220,10.80630,285.00000,305.00000,285.00000,341.00000,8.52615,83.00000,118.00000,1257.00000,-0.49067,21.76070,10.76120,native
-69.49333,43.92166,18.48930,3.64067,34.57200,-9.84400,24.72800,903.32800,26.20620,9.06000,292.00000,249.00000,249.00000,342.00000,14.15340,78.00000,124.00000,1168.00000,-3.86933,18.48930,7.50833,native
-74.21863,39.65033,13.82780,22.22920,33.17500,-4.38333,28.79170,855.41100,30.36090,10.07220,267.00000,295.00000,259.00000,299.00000,12.39090,79.00000,117.00000,1119.00000,1.54722,22.55560,12.07640,native
-70.00833,41.54361,18.55560,7.73333,27.43330,-4.20000,23.23330,721.61700,24.31150,6.66944,279.00000,243.00000,230.00000,315.00000,12.06930,74.00000,113.00000,1098.00000,1.24444,18.85000,9.79306,native
-72.46944,41.46722,20.40670,1.54067,35.15600,-7.20000,27.95600,892.10200,30.35230,10.67070,304.00000,294.00000,293.00000,331.00000,7.21849,91.00000,118.00000,1243.00000,-1.10400,20.90200,10.00170,native
-80.77400,25.30400,20.09470,27.98330,18.60800,14.02800,32.63600,331.76400,52.43440,9.75700,136.00000,527.00000,136.00000,553.00000,62.84800,41.00000,226.00000,1304.00000,20.09470,28.15130,24.36580,native
-82.78860,29.28220,18.01470,26.81870,26.38000,6.54000,32.92000,531.90700,48.44450,12.77970,283.00000,622.00000,204.00000,622.00000,49.03820,56.00000,233.00000,1459.00000,13.89200,26.81870,20.70550,native
-80.43650,26.64760,18.71730,27.44470,20.24800,12.30400,32.55200,359.26600,52.08910,10.54700,171.00000,547.00000,171.00000,547.00000,47.60890,48.00000,196.00000,1421.00000,18.71730,27.44470,23.33880,native
-82.52010,28.84760,18.83930,27.14400,26.00400,7.22800,33.23200,510.53700,50.46660,13.12330,248.00000,571.00000,196.00000,571.00000,46.87090,59.00000,206.00000,1358.00000,14.73200,27.14400,21.33500,native
-81.64800,30.33540,17.83870,27.31070,25.75600,6.94400,32.70000,574.69200,39.37720,10.14200,251.00000,458.00000,224.00000,494.00000,36.81300,60.00000,180.00000,1301.00000,13.42730,27.49470,20.86800,native
-82.46850,28.55620,19.31930,27.21130,25.24000,7.79600,33.03600,491.48800,50.85710,12.83630,242.00000,560.00000,198.00000,560.00000,47.13550,58.00000,204.00000,1338.00000,15.28400,27.21130,21.66520,native
-81.91550,26.57570,19.83000,28.07870,21.12400,12.22400,33.34800,397.77300,52.25650,11.03870,150.00000,638.00000,142.00000,677.00000,70.81840,39.00000,231.00000,1340.00000,18.56530,28.16870,23.68100,native
-80.70120,28.30030,17.97670,27.29170,21.60000,10.82000,32.42000,433.62300,45.76000,9.88417,181.00000,462.00000,171.00000,462.00000,45.96900,44.00000,183.00000,1198.00000,16.74500,27.29170,22.38290,native
-81.40990,29.91220,15.12530,26.67530,25.00000,7.30800,32.30800,528.86100,42.32530,10.58130,242.00000,459.00000,215.00000,473.00000,37.11710,61.00000,164.00000,1256.00000,13.87870,26.76070,20.69700,native
-64.48794,45.07998,17.64670,-1.73533,35.08400,-10.55200,24.53200,916.62400,27.83040,9.76400,330.00000,253.00000,253.00000,354.00000,13.27920,84.00000,122.00000,1192.00000,-4.83200,17.64670,6.53100,native
-80.17762,32.73408,14.79600,26.40000,29.01430,3.26667,32.28100,666.41500,38.65770,11.21630,264.00000,469.00000,225.00000,469.00000,33.76730,65.00000,180.00000,1279.00000,9.98889,26.40000,18.42160,native
-74.72431,39.29812,14.03130,22.44670,33.05600,-3.76800,29.28800,842.13000,31.86920,10.53470,253.00000,278.00000,244.00000,284.00000,10.76820,76.00000,110.00000,1050.00000,2.15200,22.86070,12.53470,native
-94.76548,29.52541,16.55000,27.62380,25.64290,6.62857,32.27140,645.81100,33.15690,8.50238,267.00000,345.00000,214.00000,374.00000,24.13770,69.00000,156.00000,1211.00000,12.12620,27.99050,20.44640,native
-62.72896,45.63991,13.94740,3.76667,34.82310,-11.36150,23.46150,920.33200,25.83390,8.99615,301.00000,282.00000,257.00000,388.00000,17.86090,82.00000,135.00000,1238.00000,-4.97051,17.29620,6.23077,native
-77.88600,34.35600,13.15330,25.61270,30.62000,1.15600,31.77600,708.98200,39.34030,12.04600,295.00000,513.00000,240.00000,513.00000,34.65700,69.00000,202.00000,1384.00000,8.11933,25.61270,17.06800,native
-95.52770,28.81692,17.35370,28.01110,24.65560,7.95556,32.61110,606.99200,33.58120,8.27963,261.00000,370.00000,202.00000,406.00000,29.98000,64.00000,174.00000,1247.00000,13.39440,28.30000,21.22130,native
-63.44154,44.65954,17.04170,-0.79667,32.54000,-9.56500,22.97500,857.11200,27.27280,8.87458,390.00000,300.00000,300.00000,424.00000,14.11700,96.00000,149.00000,1414.00000,-3.81500,17.04170,6.65063,native
-65.68623,44.61708,16.70670,-1.43250,33.09500,-10.00500,23.09000,861.53500,28.90290,9.56542,387.00000,259.00000,259.00000,418.00000,18.19260,81.00000,141.00000,1324.00000,-4.39083,16.70670,6.35063,native
-64.37700,45.29900,16.40240,-1.20952,32.87860,-10.05710,22.82140,852.68800,28.13380,9.25000,321.00000,264.00000,264.00000,350.00000,11.44380,85.00000,121.00000,1214.00000,-4.24524,16.40240,6.21488,native
-75.07337,38.45719,15.15500,23.22330,30.72000,-1.94000,28.78000,821.45700,27.84560,8.55417,265.00000,288.00000,248.00000,292.00000,10.47280,79.00000,110.00000,1081.00000,3.37000,23.51170,13.49630,native
-80.45987,32.35097,15.52600,26.57600,27.82500,4.28750,32.11250,653.12800,36.85980,10.25630,255.00000,476.00000,218.00000,476.00000,36.03420,65.00000,191.00000,1265.00000,10.53750,26.57600,18.83750,native
-64.07186,46.69419,-3.13917,1.83167,37.06500,-13.66000,23.40500,1008.76000,23.26090,8.62167,285.00000,253.00000,247.00000,313.00000,10.78050,77.00000,105.00000,1106.00000,-7.50500,17.16170,5.09625,native
-62.74850,45.95736,2.90000,3.43333,35.40000,-12.00000,23.40000,937.63100,25.80040,9.13333,265.00000,276.00000,251.00000,367.00000,16.92750,81.00000,125.00000,1169.00000,-5.60000,17.11670,5.87500,native
-74.39411,39.77365,13.13870,21.63800,33.97200,-5.14400,28.82800,854.00900,32.26280,10.96030,267.00000,304.00000,266.00000,308.00000,11.51090,80.00000,118.00000,1137.00000,1.05200,22.07670,11.60450,native
-70.45490,41.36728,19.98890,3.17778,30.00000,-4.70000,25.30000,797.36000,26.77780,8.03333,297.00000,241.00000,241.00000,316.00000,11.43570,72.00000,110.00000,1123.00000,0.62222,19.98890,10.27500,native
-90.27600,29.23100,17.98940,27.35080,22.11820,9.23182,31.35000,565.57600,32.22870,7.12841,355.00000,490.00000,308.00000,523.00000,24.10880,85.00000,184.00000,1532.00000,13.73940,27.48110,20.92900,native
-61.89979,45.71172,12.83470,3.89444,34.63330,-11.47500,23.15830,908.53000,25.46920,8.82083,310.00000,296.00000,279.00000,424.00000,17.94940,87.00000,146.00000,1323.00000,-5.38056,16.97220,5.78819,native
-70.96654,41.55142,18.10330,2.06400,33.21200,-6.26400,26.94800,861.87400,27.99790,9.29867,324.00000,281.00000,268.00000,342.00000,10.33500,83.00000,117.00000,1232.00000,-0.50467,20.75200,10.10130,native
-62.25300,46.39500,-3.32333,3.29200,34.70400,-12.30000,22.40400,928.26100,23.24230,8.06600,289.00000,296.00000,274.00000,373.00000,14.38880,84.00000,127.00000,1242.00000,-6.22133,16.49470,5.30667,native
-73.25000,40.91000,19.28610,9.56759,32.62220,-4.86667,27.75560,866.97100,27.94620,9.11667,263.00000,262.00000,259.00000,300.00000,9.15204,77.00000,104.00000,1097.00000,0.47130,21.80280,11.19540,native
-61.31355,46.23367,12.55490,3.63725,33.82940,-11.54120,22.28820,883.41000,25.06520,8.47941,290.00000,302.00000,247.00000,408.00000,21.54190,77.00000,142.00000,1250.00000,-5.39608,16.29710,5.49706,native
-93.87455,29.73313,16.17470,27.15400,26.13200,6.06800,32.20000,639.38400,35.29900,9.22433,322.00000,429.00000,244.00000,445.00000,22.63650,78.00000,157.00000,1408.00000,11.80530,27.46870,20.02180,native
-73.39466,41.08429,-0.32456,9.68860,35.41580,-6.32632,29.08950,910.28900,30.21870,10.70220,277.00000,290.00000,277.00000,330.00000,8.42406,81.00000,112.00000,1203.00000,-0.32456,22.17370,10.99500,native
-61.81994,45.64495,13.00650,4.13241,34.65000,-11.30560,23.34440,905.24000,25.62930,8.88056,329.00000,304.00000,288.00000,435.00000,17.24230,89.00000,150.00000,1375.00000,-5.16296,17.11390,6.00278,native
-60.39000,46.10000,15.93200,3.44600,32.45600,-10.43200,22.02400,858.58200,25.18490,8.17400,411.00000,320.00000,291.00000,470.00000,18.78120,94.00000,161.00000,1526.00000,-4.73467,16.17330,5.62500,native
-61.19200,45.91700,11.67400,3.33667,33.14800,-11.56400,21.58400,888.93300,23.15570,7.67567,341.00000,320.00000,285.00000,448.00000,18.30210,92.00000,153.00000,1407.00000,-6.02533,15.97200,4.97717,native
-64.26249,45.78790,9.55867,2.54600,35.80000,-12.11200,23.68800,934.53600,26.96740,9.65433,311.00000,267.00000,266.00000,333.00000,11.14230,85.00000,118.00000,1160.00000,-5.83333,17.03600,5.88183,native
-72.87000,41.34000,-0.58000,9.50533,35.61600,-6.53600,29.08000,910.38300,30.33940,10.80570,286.00000,293.00000,286.00000,317.00000,5.89387,88.00000,108.00000,1192.00000,-0.58000,21.96070,10.77420,native
-64.56140,44.36115,17.45800,-0.91733,34.56000,-9.96800,24.59200,873.41900,29.97970,10.36100,410.00000,292.00000,292.00000,455.00000,18.01240,93.00000,166.00000,1500.00000,-3.86333,17.45800,6.87317,native
-81.15151,31.61710,16.15240,26.59880,27.18570,5.11429,32.30000,631.30500,36.42060,9.90119,266.00000,470.00000,224.00000,499.00000,36.07110,64.00000,185.00000,1300.00000,11.31790,26.83450,19.41010,native
-76.35502,37.07375,11.47330,24.80330,31.54000,-0.40000,31.14000,803.42800,31.97390,10.08460,273.00000,345.00000,247.00000,358.00000,16.18930,77.00000,125.00000,1172.00000,5.52333,25.30500,15.53730,native
-72.59212,40.90500,18.78100,2.99206,32.27140,-4.81905,27.45240,850.66700,28.19220,9.09802,299.00000,258.00000,242.00000,315.00000,12.52020,72.00000,110.00000,1130.00000,0.47064,21.35080,10.92360,native
-69.94700,47.42500,-4.42733,16.45130,41.34400,-16.90400,24.44000,1127.73000,23.50930,9.71967,207.00000,266.00000,188.00000,268.00000,13.91080,59.00000,93.00000,929.00000,-10.43470,17.43000,4.01317,native
-55.06492,49.27125,6.52500,11.17430,34.21670,-13.10000,21.11670,862.75700,26.91790,9.21042,280.00000,289.00000,249.00000,311.00000,9.24395,80.00000,107.00000,1112.00000,-6.60764,14.29650,3.88333,native
-78.16753,33.91796,13.69320,25.45680,29.75000,1.68636,31.43640,700.21300,38.33590,11.40490,312.00000,484.00000,269.00000,535.00000,31.70070,75.00000,184.00000,1441.00000,8.52273,25.77880,17.37900,native
-65.67086,47.60105,-4.01800,0.14333,40.56800,-16.59200,23.97600,1071.42000,25.36320,10.28930,252.00000,281.00000,230.00000,294.00000,11.87760,66.00000,100.00000,1055.00000,-9.53400,16.97670,4.14833,native
-76.53922,37.25313,10.72960,24.03520,32.06670,-1.26667,30.80000,802.05700,33.19470,10.64440,271.00000,337.00000,251.00000,355.00000,15.74490,77.00000,126.00000,1174.00000,4.77778,24.54630,14.76570,native
-96.98580,28.12919,18.19890,26.24110,24.44000,8.13333,32.57330,587.04400,34.99500,8.55278,167.00000,266.00000,140.00000,337.00000,43.30100,34.00000,160.00000,925.00000,13.98000,28.41560,21.68750,native
-66.08661,44.37424,16.24170,-0.21071,30.39290,-8.31429,22.07860,794.72900,28.81120,8.75655,350.00000,253.00000,253.00000,379.00000,16.56650,78.00000,137.00000,1219.00000,-3.09524,16.24170,6.79077,native
-79.63205,33.00298,14.39930,26.01600,29.02800,2.88000,31.90800,669.62800,39.39410,11.43530,272.00000,469.00000,240.00000,469.00000,31.25150,69.00000,177.00000,1304.00000,9.53467,26.01600,17.96700,native
-80.81282,32.13912,15.66060,26.57580,27.80910,4.41818,32.22730,648.41500,37.45510,10.41590,252.00000,477.00000,218.00000,477.00000,36.24210,63.00000,190.00000,1272.00000,10.65760,26.57580,18.91480,native
-64.28987,44.51237,17.19170,-0.70000,33.60000,-9.50000,24.10000,852.69300,30.14630,10.12920,387.00000,277.00000,277.00000,424.00000,16.69100,90.00000,149.00000,1397.00000,-3.57500,17.19170,6.86458,native
-80.69807,32.19682,15.51940,26.63330,28.15000,4.15000,32.30000,654.21100,37.81820,10.64580,253.00000,476.00000,219.00000,476.00000,36.29230,63.00000,191.00000,1268.00000,10.57220,26.63330,18.90630,native
-81.27519,29.87190,15.48780,26.86110,24.16670,8.00667,32.17330,523.44000,41.04370,9.91889,245.00000,448.00000,213.00000,465.00000,35.90690,60.00000,162.00000,1249.00000,14.16780,26.89780,20.94500,native
-75.48006,35.65005,10.96110,24.84440,26.33330,3.26667,29.60000,686.30000,30.27950,7.97361,318.00000,419.00000,293.00000,419.00000,16.54370,84.00000,154.00000,1365.00000,8.24167,24.84440,16.57290,native
-81.52259,30.45254,14.42600,27.02530,24.86000,7.15200,32.01200,574.35100,36.53390,9.08233,244.00000,445.00000,222.00000,493.00000,37.27970,61.00000,187.00000,1294.00000,13.12800,27.16270,20.52280,native
-73.83604,40.76132,1.04211,22.49910,33.45790,-4.18947,29.26840,894.93900,27.65850,9.25395,256.00000,298.00000,256.00000,308.00000,10.41420,75.00000,108.00000,1138.00000,1.04211,23.09470,12.10070,native
-69.57400,43.79300,18.01670,4.26667,33.30000,-8.90000,24.40000,870.80500,25.95100,8.64167,293.00000,247.00000,244.00000,341.00000,14.46330,77.00000,123.00000,1155.00000,-3.06667,18.41670,7.82917,native
-79.86257,32.77180,15.25730,26.38750,27.95000,4.01250,31.96250,667.38500,36.02600,10.06930,258.00000,473.00000,226.00000,478.00000,35.08370,65.00000,183.00000,1285.00000,10.24060,26.64900,18.69240,native
-97.09000,28.04200,18.36220,26.37000,24.18670,8.45333,32.64000,580.62700,34.66330,8.38389,157.00000,257.00000,137.00000,340.00000,45.01940,34.00000,159.00000,899.00000,14.21220,28.45560,21.83140,native
-76.32280,38.95664,2.51250,21.58020,33.81250,-3.36875,30.44380,866.80500,31.15060,10.53280,253.00000,308.00000,253.00000,309.00000,11.60320,75.00000,107.00000,1117.00000,2.51250,23.83960,13.27010,native
-78.03100,34.06700,13.55600,25.39670,30.05600,1.50400,31.56000,699.31800,39.03380,11.73200,317.00000,493.00000,271.00000,545.00000,32.12280,76.00000,186.00000,1458.00000,8.49467,25.74670,17.33230,native
-80.75713,32.18504,15.67810,26.61580,27.94210,4.36842,32.31050,649.31300,37.72680,10.54170,254.00000,477.00000,220.00000,477.00000,35.98050,63.00000,190.00000,1272.00000,10.68070,26.61580,18.94360,native
-74.19180,40.51299,0.57917,22.02810,34.58120,-5.28125,29.30000,892.94500,29.82560,10.31410,271.00000,328.00000,271.00000,340.00000,11.02250,78.00000,121.00000,1220.00000,0.57917,22.62290,11.67730,native
-81.63680,30.43651,14.36200,27.15200,25.54400,6.73600,32.28000,580.05600,38.03890,9.71667,246.00000,457.00000,222.00000,499.00000,37.30170,60.00000,184.00000,1306.00000,13.13470,27.34130,20.61970,native
-70.87390,42.25808,18.08790,1.74545,34.08180,-6.69091,27.39090,868.42400,28.99220,9.88106,299.00000,256.00000,249.00000,317.00000,9.65557,80.00000,109.00000,1146.00000,-0.76667,20.67270,9.90265,native
-64.65530,47.79915,-4.17609,0.81232,37.70870,-14.66520,23.04350,1029.22000,23.57320,8.88913,288.00000,273.00000,244.00000,328.00000,14.16510,75.00000,110.00000,1108.00000,-8.51957,16.70800,4.26558,native
-64.45900,44.50300,17.26130,-1.23133,34.61200,-10.29600,24.31600,879.56400,29.53700,10.22330,395.00000,285.00000,285.00000,437.00000,16.80750,93.00000,157.00000,1444.00000,-4.18200,17.26130,6.58767,native
-75.49912,39.11431,8.89333,23.18400,34.21200,-3.70400,30.50800,873.06500,32.12320,10.99000,259.00000,306.00000,254.00000,320.00000,11.74470,76.00000,108.00000,1136.00000,2.24933,23.77470,13.10930,native
-66.75195,44.72611,16.77830,-2.20580,34.28700,-11.25220,23.03480,891.90700,27.22550,9.33478,336.00000,242.00000,242.00000,377.00000,17.31310,77.00000,130.00000,1249.00000,-5.15290,16.77830,6.15688,native
-80.66808,28.60422,16.12800,27.02000,22.63200,9.64000,32.27200,447.50000,45.58440,10.31670,194.00000,513.00000,194.00000,513.00000,45.53590,47.00000,184.00000,1276.00000,16.12800,27.02000,21.94830,native
-64.44133,44.19616,17.00000,-0.40000,33.25000,-9.30000,23.95000,837.09500,30.57020,10.16460,403.00000,283.00000,281.00000,445.00000,18.37780,88.00000,162.00000,1441.00000,-3.27917,17.10420,6.93229,native
-79.56062,33.03644,14.55710,26.10830,29.04290,2.90714,31.95000,671.94500,38.91420,11.30180,274.00000,472.00000,244.00000,472.00000,30.99760,69.00000,179.00000,1315.00000,9.58929,26.10830,18.06340,native
-70.30605,41.33624,19.52500,4.60000,27.35000,-3.00000,24.35000,749.08100,25.47230,6.96667,277.00000,243.00000,230.00000,312.00000,12.21290,70.00000,111.00000,1095.00000,1.65000,19.91670,10.60830,native
-92.98973,29.72471,16.24720,27.24630,26.50000,5.86111,32.36110,642.07900,35.74600,9.47268,330.00000,461.00000,260.00000,474.00000,23.28850,85.00000,163.00000,1445.00000,11.84070,27.59630,20.13450,native
-82.56531,27.38565,18.45370,27.91300,22.41110,10.75000,33.16110,440.30100,49.51660,11.09720,194.00000,596.00000,171.00000,596.00000,60.65380,38.00000,222.00000,1287.00000,17.28330,27.91300,22.98980,native
-90.00933,29.56434,17.44270,27.35730,24.50800,7.59200,32.10000,598.32100,34.87570,8.54733,385.00000,481.00000,320.00000,503.00000,19.97740,85.00000,177.00000,1573.00000,12.97330,27.50130,20.57930,native
-64.78872,47.64857,-4.06111,0.81111,37.56670,-14.63330,22.93330,1024.92000,23.58770,8.86111,289.00000,260.00000,244.00000,319.00000,13.70170,74.00000,112.00000,1084.00000,-8.52222,16.62220,4.27222,native
-81.46568,30.74442,14.05690,26.91390,25.04170,6.92500,31.96670,589.07700,35.14970,8.80208,254.00000,433.00000,230.00000,481.00000,35.26710,62.00000,184.00000,1291.00000,12.64860,27.04860,20.22050,native
-73.53204,40.91014,0.58958,9.32708,32.66250,-4.72500,27.93750,861.94000,28.03290,9.15625,261.00000,274.00000,261.00000,304.00000,9.80462,78.00000,106.00000,1118.00000,0.58958,21.71250,11.17500,native
-81.32633,29.81993,15.44800,26.83400,24.58800,7.76000,32.34800,522.57700,42.13170,10.35930,241.00000,455.00000,212.00000,468.00000,36.75890,60.00000,162.00000,1249.00000,14.17000,26.88930,20.92900,native
-68.46287,49.05275,-10.61040,5.02500,40.62500,-19.21250,21.41250,1083.10000,23.07180,9.37292,226.00000,281.00000,208.00000,295.00000,13.84930,69.00000,103.00000,1042.00000,-11.77500,15.06250,2.33021,native
-81.54179,30.84421,16.85930,26.83730,26.42400,5.90000,32.32400,602.91200,37.45710,9.89767,262.00000,447.00000,231.00000,478.00000,34.06760,63.00000,171.00000,1294.00000,12.23870,27.02470,19.98750,native
-73.69758,40.95294,0.04167,9.77500,34.82500,-5.70000,29.12500,897.42200,29.83370,10.38960,258.00000,288.00000,258.00000,312.00000,9.55547,76.00000,106.00000,1147.00000,0.04167,22.22080,11.16560,native
-80.31870,32.49714,15.33670,26.62330,28.20000,4.00000,32.20000,662.87900,36.93260,10.41500,259.00000,475.00000,219.00000,475.00000,35.66020,66.00000,190.00000,1265.00000,10.34000,26.62330,18.74250,native
-73.75107,40.76194,0.95635,10.33250,33.16670,-4.26667,28.90000,885.22200,27.70280,9.18810,255.00000,289.00000,255.00000,301.00000,10.69770,76.00000,110.00000,1119.00000,0.95635,22.76270,11.89520,native
-65.61200,47.57400,-4.12267,0.02333,40.51600,-16.65600,23.86000,1072.09000,25.33570,10.26500,257.00000,283.00000,233.00000,301.00000,11.83080,67.00000,101.00000,1074.00000,-9.60933,16.91130,4.06017,native
-77.54830,34.42771,13.25780,25.27160,29.74710,1.57647,31.32350,707.69600,37.95070,11.28920,305.00000,504.00000,253.00000,513.00000,32.39170,77.00000,196.00000,1401.00000,8.20588,25.64220,17.12210,native
-92.76432,29.67158,16.34270,27.24400,26.16000,6.19600,32.35600,635.02900,35.42810,9.26800,333.00000,473.00000,265.00000,484.00000,23.56660,88.00000,170.00000,1467.00000,12.00870,27.58530,20.20070,native
-63.21351,45.74950,17.33120,3.11181,36.17500,-11.99170,24.18330,941.18200,27.30460,9.87743,306.00000,251.00000,251.00000,340.00000,12.61000,81.00000,116.00000,1155.00000,-5.58889,17.33120,6.02760,native
-64.65919,47.72269,-4.13667,0.87333,37.36000,-14.50000,22.86000,1021.16000,23.47430,8.77000,288.00000,268.00000,246.00000,325.00000,13.53940,76.00000,110.00000,1103.00000,-8.41500,16.59170,4.24917,native
-76.29700,38.80500,9.32857,23.32140,33.74290,-3.20000,30.54290,859.13600,31.43880,10.60830,256.00000,306.00000,255.00000,310.00000,11.24030,76.00000,108.00000,1121.00000,2.74286,23.88330,13.39580,native
-75.40323,39.19421,8.66667,22.82780,33.90000,-3.80000,30.10000,865.38800,31.95130,10.83150,258.00000,302.00000,254.00000,314.00000,11.20670,76.00000,107.00000,1125.00000,2.04815,23.35560,12.79070,native
-80.23755,32.69219,14.96110,26.46300,28.83330,3.47222,32.30560,664.80500,38.46340,11.09030,265.00000,471.00000,223.00000,471.00000,33.93520,65.00000,181.00000,1278.00000,10.10190,26.46300,18.52150,native
-74.28853,40.50946,0.68472,22.26810,35.14580,-5.30833,29.83750,899.95800,30.95930,10.88090,271.00000,335.00000,271.00000,346.00000,11.77940,77.00000,125.00000,1230.00000,0.68472,22.88960,11.86890,native
-75.72623,37.97849,9.92564,23.45640,32.73850,-2.38462,30.35380,822.92100,32.87320,10.76220,243.00000,282.00000,225.00000,285.00000,13.63890,73.00000,105.00000,1013.00000,3.61923,23.85130,13.83170,native
-74.63410,39.22664,14.24210,22.56430,32.42860,-3.49048,28.93810,840.92100,30.49800,9.89008,254.00000,274.00000,242.00000,279.00000,10.88880,75.00000,109.00000,1044.00000,2.27460,22.91590,12.61250,native
-65.83600,44.46000,16.57800,-1.27533,32.40000,-9.56400,22.83600,849.54700,28.77260,9.32233,383.00000,263.00000,263.00000,413.00000,16.97170,80.00000,142.00000,1335.00000,-4.19467,16.57800,6.37383,native
-64.06065,45.39627,16.90280,-2.12361,35.03330,-11.37500,23.65830,907.60200,27.95550,9.79375,332.00000,253.00000,253.00000,359.00000,13.22320,82.00000,123.00000,1234.00000,-5.25417,16.90280,6.00660,native
-63.43446,45.83572,17.34620,3.16538,36.10770,-11.92310,24.18460,940.64200,26.87120,9.70256,295.00000,240.00000,240.00000,320.00000,11.88410,78.00000,110.00000,1121.00000,-5.46410,17.34620,6.06795,native
-97.22312,28.08406,15.61880,26.55690,26.41250,7.28333,33.69580,590.94000,39.23200,10.36220,154.00000,260.00000,143.00000,338.00000,44.14680,36.00000,157.00000,905.00000,14.14170,28.62640,21.94980,native
-64.87247,47.47811,8.46667,-5.03333,38.00000,-14.70000,23.30000,1033.64000,23.44300,8.90833,299.00000,259.00000,245.00000,328.00000,14.93960,74.00000,120.00000,1092.00000,-8.53333,16.91670,4.46250,native
-65.90387,43.76674,15.75000,0.57292,28.15000,-7.15625,20.99370,742.03100,28.48760,8.01927,361.00000,277.00000,277.00000,398.00000,14.92710,85.00000,135.00000,1305.00000,-2.21563,15.75000,7.00859,native
-70.38306,43.45969,19.09720,3.68519,36.67220,-10.46670,26.20560,918.88900,29.73410,10.90420,286.00000,244.00000,244.00000,335.00000,13.93830,80.00000,122.00000,1141.00000,-3.68981,19.09720,7.86829,native
-76.57377,37.31478,10.61000,23.93110,32.33330,-1.46667,30.86670,800.85300,33.80580,10.93060,269.00000,335.00000,252.00000,355.00000,15.78840,78.00000,127.00000,1175.00000,4.70111,24.44000,14.67640,native
-63.12300,46.27700,17.49320,2.94242,35.75910,-12.14550,23.61360,973.27000,23.86980,8.53561,313.00000,263.00000,263.00000,346.00000,12.70970,84.00000,125.00000,1171.00000,-6.09167,17.49320,5.77727,native
